,ghostUp,ghostDown,ghostLeft,ghostRight,wallUp,wallDown,wallLeft,wallRight,foodUp,foodDown,foodLeft,foodRight,emptyUp,emptyDown,emptyLeft,emptyRight,nearestFood,nearestGhost,nearestCapsule,legalPositionUp,legalPositionDown,legalPositionULeft,legalPositionRight,pacmanPositionX,pacmanPositionY,lastAction,labelNextAction 
806,False,False,False,False,False,True,False,True,True,False,False,False,1,1,1,1,1.0,0.16666666666666666,0.1,True,False,True,False,0.9,0.14285714285714285,None,0
807,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.16666666666666666,0.08333333333333333,True,True,False,False,0.9,0.2857142857142857,None,0
808,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.16666666666666666,0.07692307692307693,True,True,False,False,0.9,0.42857142857142855,None,0
809,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.16666666666666666,0.09090909090909091,True,True,False,False,0.9,0.5714285714285714,None,0
810,False,False,False,False,True,False,False,True,False,False,True,False,1,1,1,1,0.5,0.25,0.1,False,True,True,False,0.9,0.7142857142857143,None,1
811,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0.3333333333333333,0.5,0.09090909090909091,True,True,False,False,0.9,0.5714285714285714,None,1
812,False,False,False,False,True,True,False,False,False,False,True,True,1,1,1,1,1.0,0.06666666666666667,0.08333333333333333,False,False,True,True,0.45,0.14285714285714285,None,2
813,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.07692307692307693,0.09090909090909091,False,False,True,True,0.4,0.14285714285714285,None,2
814,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.09090909090909091,0.1111111111111111,False,False,True,True,0.35,0.14285714285714285,None,2
815,False,False,False,False,False,True,False,False,True,False,True,False,1,1,1,1,1.0,0.14285714285714285,0.16666666666666666,True,False,True,True,0.3,0.14285714285714285,None,2
816,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.125,0.16666666666666666,False,False,True,True,0.25,0.14285714285714285,None,2
817,False,False,False,False,False,True,False,False,True,False,True,False,1,1,1,1,1.0,0.125,0.25,True,False,True,True,0.2,0.14285714285714285,None,0
818,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.09090909090909091,0.3333333333333333,True,True,False,False,0.2,0.2857142857142857,None,0
819,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.1,0.5,True,True,True,False,0.2,0.42857142857142855,None,2
820,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
821,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.08333333333333333,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
822,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
823,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.09090909090909091,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
824,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
825,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.08333333333333333,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
826,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
827,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.09090909090909091,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
828,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
829,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.08333333333333333,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
830,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
831,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.09090909090909091,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
832,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
833,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.1,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
834,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
835,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.1111111111111111,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
836,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
837,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.14285714285714285,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
838,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
839,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.16666666666666666,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
840,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
841,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.2,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
842,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
843,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.16666666666666666,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
844,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
845,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.2,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
846,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
847,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.25,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,1
848,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0.5,0.5,0.05263157894736842,True,True,False,False,0.2,0.2857142857142857,None,1
849,False,False,False,False,False,True,False,False,False,False,True,False,1,1,1,1,0.5,0.1,0.058823529411764705,True,False,True,True,0.2,0.14285714285714285,None,2
850,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.07692307692307693,0.05263157894736842,False,False,True,True,0.15,0.14285714285714285,None,2
851,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.05555555555555555,0.045454545454545456,False,False,True,True,0.1,0.14285714285714285,None,2
852,False,False,False,False,False,True,True,False,True,False,False,False,1,1,1,1,1.0,0.05263157894736842,0.04,True,False,False,True,0.05,0.14285714285714285,None,0
853,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.045454545454545456,0.03571428571428571,True,True,False,False,0.05,0.2857142857142857,None,0
854,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.05263157894736842,0.038461538461538464,True,True,False,False,0.05,0.42857142857142855,None,0
855,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.0625,0.038461538461538464,True,True,False,False,0.05,0.5714285714285714,None,0
856,False,False,False,False,True,False,True,False,False,False,False,True,1,1,1,1,0.5,0.06666666666666667,0.041666666666666664,False,True,False,True,0.05,0.7142857142857143,None,3
857,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.07142857142857142,0.047619047619047616,False,False,True,True,0.1,0.7142857142857143,None,3
858,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.07692307692307693,0.05263157894736842,False,False,True,True,0.15,0.7142857142857143,None,3
859,False,False,False,False,True,False,False,False,False,True,False,True,1,1,1,1,1.0,0.08333333333333333,0.05555555555555555,False,True,True,True,0.2,0.7142857142857143,None,1
860,False,False,False,False,False,False,True,False,False,False,False,True,1,1,1,1,0.5,0.07142857142857142,0.05263157894736842,True,True,False,True,0.2,0.5714285714285714,None,3
861,False,False,False,False,False,True,False,False,True,False,False,True,1,1,1,1,1.0,0.07142857142857142,0.05555555555555555,True,False,True,True,0.25,0.5714285714285714,None,3
862,False,False,False,False,False,False,False,True,True,True,False,False,1,1,1,1,1.0,0.08333333333333333,0.0625,True,True,True,False,0.3,0.5714285714285714,None,1
863,False,False,False,False,False,False,True,False,False,True,False,True,1,1,1,1,1.0,0.1,0.06666666666666667,True,True,False,True,0.3,0.42857142857142855,None,3
864,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.125,0.07692307692307693,False,False,True,True,0.35,0.42857142857142855,None,3
865,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.14285714285714285,0.09090909090909091,False,False,True,True,0.4,0.42857142857142855,None,3
866,False,False,False,False,False,True,False,False,False,False,False,True,1,1,1,1,1.0,0.14285714285714285,0.09090909090909091,True,False,True,True,0.45,0.42857142857142855,None,3
867,False,False,False,False,False,True,False,False,False,False,False,True,1,1,1,1,1.0,0.14285714285714285,0.1,True,False,True,True,0.5,0.42857142857142855,None,3
868,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.25,0.1111111111111111,False,False,True,True,0.55,0.42857142857142855,None,3
869,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,1.0,0.14285714285714285,False,False,True,True,0.6,0.42857142857142855,None,2
870,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.3333333333333333,1.0,0.1111111111111111,False,False,True,True,0.55,0.42857142857142855,None,2
871,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0.25,1.0,0.1,True,False,True,True,0.5,0.42857142857142855,None,2
872,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0.2,1.0,0.09090909090909091,True,False,True,True,0.45,0.42857142857142855,None,2
873,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.25,1.0,0.09090909090909091,False,False,True,True,0.4,0.42857142857142855,None,2
874,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.25,1.0,0.07692307692307693,False,False,True,True,0.35,0.42857142857142855,None,2
875,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.5,0.06666666666666667,True,True,False,True,0.3,0.42857142857142855,None,1
876,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0.3333333333333333,1.0,0.0625,True,True,False,False,0.3,0.2857142857142857,None,1
877,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0.25,0.3333333333333333,0.06666666666666667,True,False,True,True,0.3,0.14285714285714285,None,3
878,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.25,0.14285714285714285,0.07142857142857142,False,False,True,True,0.35,0.14285714285714285,None,3
879,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.3333333333333333,0.1,0.07692307692307693,False,False,True,True,0.4,0.14285714285714285,None,3
880,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.07692307692307693,0.07692307692307693,False,False,True,True,0.45,0.14285714285714285,None,3
881,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.06666666666666667,0.08333333333333333,False,False,True,True,0.5,0.14285714285714285,None,3
882,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.0625,0.1,False,False,True,True,0.55,0.14285714285714285,None,3
883,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.058823529411764705,0.125,False,False,True,True,0.6,0.14285714285714285,None,3
884,False,False,False,False,False,True,False,False,True,False,False,True,1,1,1,1,1.0,0.058823529411764705,0.16666666666666666,True,False,True,True,0.65,0.14285714285714285,None,3
885,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.05555555555555555,0.2,False,False,True,True,0.7,0.14285714285714285,None,3
886,False,False,False,False,False,True,False,False,True,False,False,True,1,1,1,1,1.0,0.05555555555555555,0.25,True,False,True,True,0.75,0.14285714285714285,None,0
887,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.058823529411764705,0.3333333333333333,True,True,False,False,0.75,0.2857142857142857,None,0
888,False,False,False,False,False,False,True,False,True,False,False,False,1,1,1,1,1.0,0.05263157894736842,0.5,True,True,False,True,0.75,0.42857142857142855,None,3
889,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
890,False,False,False,False,False,False,True,False,True,False,False,False,1,1,1,1,1.0,0.058823529411764705,0,True,True,False,True,0.75,0.42857142857142855,None,3
891,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
892,False,False,False,False,False,False,True,False,True,False,False,False,1,1,1,1,1.0,0.0625,0,True,True,False,True,0.75,0.42857142857142855,None,3
893,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
894,False,False,False,False,False,False,True,False,True,False,False,False,1,1,1,1,1.0,0.06666666666666667,0,True,True,False,True,0.75,0.42857142857142855,None,3
895,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
896,False,False,False,False,False,False,True,False,True,False,False,False,1,1,1,1,1.0,0.07692307692307693,0,True,True,False,True,0.75,0.42857142857142855,None,3
897,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
898,False,False,False,False,False,False,True,False,True,False,False,False,1,1,1,1,1.0,0.08333333333333333,0,True,True,False,True,0.75,0.42857142857142855,None,3
899,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
900,False,False,False,False,False,False,True,False,True,False,False,False,1,1,1,1,1.0,0.09090909090909091,0,True,True,False,True,0.75,0.42857142857142855,None,3
901,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
902,False,False,False,False,False,False,True,False,True,False,False,False,1,1,1,1,1.0,0.09090909090909091,0,True,True,False,True,0.75,0.42857142857142855,None,3
903,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
904,False,False,False,False,False,False,True,False,True,False,False,False,1,1,1,1,1.0,0.1,0,True,True,False,True,0.75,0.42857142857142855,None,3
905,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
906,False,False,False,False,False,False,True,False,True,False,False,False,1,1,1,1,1.0,0.125,0,True,True,False,True,0.75,0.42857142857142855,None,3
907,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
908,False,False,False,False,False,False,True,False,True,False,False,False,1,1,1,1,1.0,0.14285714285714285,0,True,True,False,True,0.75,0.42857142857142855,None,3
909,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
910,False,False,False,False,False,False,True,False,True,False,False,False,1,1,1,1,1.0,0.2,0,True,True,False,True,0.75,0.42857142857142855,None,3
911,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.8,0.42857142857142855,None,2
912,False,False,False,False,False,False,True,False,True,False,False,False,1,1,1,1,1.0,0.25,0,True,True,False,True,0.75,0.42857142857142855,None,1
913,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0.5,0.3333333333333333,0,True,True,False,False,0.75,0.2857142857142857,None,1
914,False,False,False,False,False,True,False,False,False,False,False,True,1,1,1,1,1.0,0.1111111111111111,0,True,False,True,True,0.75,0.14285714285714285,None,3
915,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.08333333333333333,0,False,False,True,True,0.8,0.14285714285714285,None,3
916,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.08333333333333333,0,False,False,True,True,0.85,0.14285714285714285,None,3
917,False,False,False,False,False,True,False,True,True,False,False,False,1,1,1,1,1.0,0.07142857142857142,0,True,False,True,False,0.9,0.14285714285714285,None,0
918,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.06666666666666667,0,True,True,False,False,0.9,0.2857142857142857,None,0
919,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.06666666666666667,0,True,True,False,False,0.9,0.42857142857142855,None,0
920,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.08333333333333333,0,True,True,False,False,0.9,0.5714285714285714,None,0
921,False,False,False,False,True,False,False,True,False,False,True,False,1,1,1,1,0.5,0.09090909090909091,0,False,True,True,False,0.9,0.7142857142857143,None,2
922,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.125,0,False,False,True,True,0.85,0.7142857142857143,None,2
923,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.16666666666666666,0,False,False,True,True,0.8,0.7142857142857143,None,2
924,False,False,False,False,True,False,False,False,False,True,True,False,1,1,1,1,1.0,0.5,0,False,True,True,True,0.75,0.7142857142857143,None,1
925,False,False,False,False,False,False,False,True,False,False,True,False,1,1,1,1,0.5,0.5,0,True,True,True,False,0.75,0.5714285714285714,None,2
926,False,False,False,False,False,True,False,False,True,False,True,False,1,1,1,1,1.0,0.3333333333333333,0,True,False,True,True,0.7,0.5714285714285714,None,0
927,False,False,False,False,True,False,False,False,False,False,True,False,1,1,1,1,0.5,0.25,0,False,True,True,True,0.7,0.7142857142857143,None,2
928,False,False,False,False,True,False,True,False,False,True,False,False,1,1,1,1,1.0,0.2,0,False,True,False,True,0.65,0.7142857142857143,None,1
929,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.2,0,True,True,False,True,0.65,0.5714285714285714,None,1
930,False,False,False,False,False,False,False,True,False,True,False,False,1,1,1,1,1.0,0.2,0,True,True,True,False,0.65,0.42857142857142855,None,1
931,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0.08333333333333333,0.16666666666666666,0,True,True,False,False,0.65,0.2857142857142857,None,0
932,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,0.09090909090909091,0.14285714285714285,0,True,True,True,False,0.65,0.42857142857142855,None,2
933,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.1,0.1111111111111111,0,False,False,True,True,0.6,0.42857142857142855,None,2
934,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.1111111111111111,0.1111111111111111,0,False,False,True,True,0.55,0.42857142857142855,None,2
935,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0.125,0.125,0,True,False,True,True,0.5,0.42857142857142855,None,2
936,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0.16666666666666666,0.16666666666666666,0,True,False,True,True,0.45,0.42857142857142855,None,2
937,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.2,0.3333333333333333,0,False,False,True,True,0.4,0.42857142857142855,None,3
938,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0.16666666666666666,0.3333333333333333,0,True,False,True,True,0.45,0.42857142857142855,None,0
939,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1,1,0.125,0.3333333333333333,0,True,True,False,True,0.45,0.5714285714285714,None,3
940,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,0.1111111111111111,0.3333333333333333,0,True,True,True,False,0.5,0.5714285714285714,None,0
941,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,0.1,0.3333333333333333,0,False,True,True,True,0.5,0.7142857142857143,None,3
942,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0.5,0.5,0,False,False,True,False,0.55,0.7142857142857143,None,2
943,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,0.1,0.3333333333333333,0,False,True,True,True,0.5,0.7142857142857143,None,1
944,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,0.1111111111111111,0.5,0,True,True,True,False,0.5,0.5714285714285714,None,1
945,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0.125,0.5,0,True,False,True,True,0.5,0.42857142857142855,None,2
946,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0.16666666666666666,0.5,0,True,False,True,True,0.45,0.42857142857142855,None,2
947,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.2,0.5,0,False,False,True,True,0.4,0.42857142857142855,None,2
948,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.25,0.3333333333333333,0,False,False,True,True,0.35,0.42857142857142855,None,2
949,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1,1,0.5,0.3333333333333333,0,True,True,False,True,0.3,0.42857142857142855,None,0
950,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.3333333333333333,0,True,True,True,False,0.3,0.5714285714285714,None,0
951,False,False,False,False,True,False,False,True,False,False,True,False,1,1,1,1,0.5,0.5,0,False,True,True,False,0.3,0.7142857142857143,None,2
952,False,False,False,False,True,True,False,False,False,False,True,True,1,1,1,1,1.0,0.06666666666666667,0.08333333333333333,False,False,True,True,0.45,0.14285714285714285,None,2
953,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.07692307692307693,0.09090909090909091,False,False,True,True,0.4,0.14285714285714285,None,2
954,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.09090909090909091,0.1111111111111111,False,False,True,True,0.35,0.14285714285714285,None,2
955,False,False,False,False,False,True,False,False,True,False,True,False,1,1,1,1,1.0,0.14285714285714285,0.16666666666666666,True,False,True,True,0.3,0.14285714285714285,None,2
956,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.1111111111111111,0.16666666666666666,False,False,True,True,0.25,0.14285714285714285,None,2
957,False,False,False,False,False,True,False,False,True,False,True,False,1,1,1,1,1.0,0.1,0.25,True,False,True,True,0.2,0.14285714285714285,None,0
958,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.08333333333333333,0.3333333333333333,True,True,False,False,0.2,0.2857142857142857,None,0
959,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.1,0.5,True,True,True,False,0.2,0.42857142857142855,None,2
960,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
961,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.1111111111111111,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
962,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
963,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.14285714285714285,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
964,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
965,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.16666666666666666,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
966,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
967,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.2,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
968,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
969,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1.0,0.25,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,0
970,False,False,False,False,False,False,True,False,True,False,False,True,1,1,1,1,1.0,0.3333333333333333,0.05263157894736842,True,True,False,True,0.2,0.5714285714285714,None,0
971,False,False,False,False,True,False,False,False,False,False,True,True,1,1,1,1,1.0,0.3333333333333333,0.05555555555555555,False,True,True,True,0.2,0.7142857142857143,None,3
972,False,False,False,False,True,False,False,False,False,True,False,True,1,1,1,1,1.0,0.09090909090909091,0.058823529411764705,False,True,True,True,0.25,0.7142857142857143,None,3
973,False,False,False,False,True,False,False,True,False,True,False,False,1,1,1,1,1.0,0.1111111111111111,0.05555555555555555,False,True,True,False,0.3,0.7142857142857143,None,1
974,False,False,False,False,False,False,False,True,False,True,True,False,1,1,1,1,1.0,0.14285714285714285,0.0625,True,True,True,False,0.3,0.5714285714285714,None,1
975,False,False,False,False,False,False,True,False,False,True,False,True,1,1,1,1,1.0,0.2,0.06666666666666667,True,True,False,True,0.3,0.42857142857142855,None,3
976,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.2,0.07692307692307693,False,False,True,True,0.35,0.42857142857142855,None,3
977,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.3333333333333333,0.09090909090909091,False,False,True,True,0.4,0.42857142857142855,None,2
978,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.3333333333333333,0.3333333333333333,0.07692307692307693,False,False,True,True,0.35,0.42857142857142855,None,2
979,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.2,0.06666666666666667,True,True,False,True,0.3,0.42857142857142855,None,1
980,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0.25,0.14285714285714285,0.0625,True,True,False,False,0.3,0.2857142857142857,None,0
981,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1,1,0.5,0.2,0.06666666666666667,True,True,False,True,0.3,0.42857142857142855,None,3
982,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.3333333333333333,0.3333333333333333,0.07692307692307693,False,False,True,True,0.35,0.42857142857142855,None,2
983,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1,1,0.5,0.3333333333333333,0.06666666666666667,True,True,False,True,0.3,0.42857142857142855,None,1
984,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0.25,0.3333333333333333,0.0625,True,True,False,False,0.3,0.2857142857142857,None,1
985,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0.25,0.5,0.06666666666666667,True,False,True,True,0.3,0.14285714285714285,None,2
986,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.3333333333333333,0.2,0.0625,False,False,True,True,0.25,0.14285714285714285,None,2
987,False,False,False,False,False,True,False,False,False,False,True,False,1,1,1,1,0.5,0.2,0.058823529411764705,True,False,True,True,0.2,0.14285714285714285,None,0
